STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5516;20160415;   10;   9.5;   4.2;    3;   2.9;   4;    0.500;   0;   6.7;   9.8; 1002.00;    8.1;   90.38;    9.9;    5.6;    4.6;eor
       5516;20160416;   10;  15.8;   6.0;    3;   3.7;   4;    6.617;   0;   5.7;   9.9;  997.58;    9.5;   84.17;   13.4;    5.8;    4.6;eor
       5516;20160417;   10;  16.2;  10.7;    3;   0.0;   4;   12.383;   0;   2.4;   8.0; 1005.91;    7.5;   77.46;    9.6;    5.4;    4.1;eor
       5516;20160418;   10;  16.1;   9.5;    3;   0.0;   4;    1.583;   0;   6.7;   8.2; 1014.14;    7.5;   78.92;    9.3;    5.1;    4.0;eor
       5516;20160419;   10;  19.8;  12.6;    3;   0.0;   4;    9.667;   0;   3.8;   8.6; 1017.24;    7.9;   80.75;    9.2;    6.9;    5.8;eor
       5516;20160420;   10;  16.8;   9.8;    3;   0.0;   0;   11.117;   0;   2.4;   8.3; 1026.03;    7.7;   78.83;    9.5;    6.3;    5.5;eor
       5516;20160421;   10;  16.3;   8.3;    3;   0.0;   0;   11.500;   0;   2.6;   8.8; 1022.81;    7.9;   82.33;   10.4;    6.1;    5.0;eor
       5516;20160422;   10;  17.5;   8.6;    3;   0.0;   0;   13.150;   0;   1.5;   7.9; 1015.98;    7.6;   75.33;   10.1;    5.5;    4.5;eor
       5516;20160423;   10;  12.5;   7.8;    3;   2.2;   4;    9.933;   0;   4.9;   7.2; 1009.04;    6.3;   75.29;    8.7;    4.8;    3.5;eor
       5516;20160424;   10;  12.5;   5.4;    3;   1.2;   4;    7.667;   0;   6.2;   6.9; 1007.40;    4.5;   81.83;    6.3;    2.7;    1.6;eor
       5516;20160425;   10;  11.8;   5.8;    3;   7.8;   4;    5.017;   0;   6.5;   6.9; 1002.28;    4.8;   80.25;    7.3;    3.6;    3.1;eor
       5516;20160426;   10;  13.9;   4.7;    3;   9.0;   4;    3.350;   0;   7.0;   6.9;  995.38;    3.7;   86.96;    7.3;    1.6;    0.6;eor
       5516;20160427;   10;  11.8;   2.7;    3;   4.6;   4;    3.667;   0;   7.2;   7.4;  997.95;    4.6;   87.96;    6.7;    2.3;    0.8;eor
       5516;20160428;   10;  12.3;   6.3;    3;   0.3;   4;    6.583;   0;   5.6;   7.7; 1008.20;    6.3;   81.58;    8.2;    4.2;    3.3;eor
       5516;20160429;   10;  14.1;   5.0;    3;   0.0;   4;    5.250;   0;   5.5;   8.0; 1013.88;    7.4;   78.17;   11.9;    2.5;    1.3;eor
       5516;20160430;   10;   7.3;   3.2;    3;   0.0;   4;    4.067;   0;   6.8;   8.9; 1018.39;    7.7;   85.04;   10.5;    4.5;    2.0;eor
       5516;20160501;   10;   9.2;   4.5;    3;   0.0;   0;   11.417;   0;   2.2;   9.3; 1025.52;    8.8;   82.21;   11.7;    6.2;    3.5;eor
       5516;20160502;   10;   9.1;   3.5;    3;   0.0;   0;   13.000;   0;   1.7;   9.1; 1022.78;   11.1;   70.54;   16.9;    4.0;    1.7;eor
       5516;20160503;   10;  13.1;   6.7;    3;   0.8;   4;    3.300;-999;   4.7;   9.9; 1018.15;   10.0;   80.83;   14.2;    8.1;    7.1;eor
       5516;20160504;   10;  10.7;   4.7;    3;   0.0;   0;   13.867;-999;   2.5;   9.2; 1027.45;    9.0;   80.96;   11.5;    5.3;    1.7;eor
       5516;20160505;   10;   8.2;   2.6;    3;   0.0;   0;   14.417;-999;   2.4;   8.9; 1027.31;   10.6;   71.75;   15.4;    4.0;    0.3;eor
       5516;20160506;   10;  12.2;   5.9;    3;   0.0;   0;   13.683;-999;   1.8;  10.6; 1019.96;   12.0;   75.71;   16.2;    7.3;    4.6;eor
       5516;20160507;   10;  14.0;   6.1;    3;   0.0;   0;   14.000;-999;   2.0;  11.2; 1016.93;   14.4;   68.63;   20.5;    8.5;    6.0;eor
       5516;20160508;   10;  13.1;   6.2;    3;   0.0;   0;   14.350;-999;   2.0;  11.6; 1019.87;   14.0;   73.50;   19.9;    8.8;    6.4;eor
       5516;20160509;   10;  13.3;   7.0;    3;   0.0;   0;   14.050;-999;   2.3;  12.0; 1020.48;   13.4;   78.00;   18.2;   10.8;    9.3;eor
       5516;20160510;   10;  12.1;   5.7;    3;   0.0;   0;   14.000;-999;   1.8;  12.7; 1015.67;   14.4;   78.08;   19.2;   10.1;    8.6;eor
       5516;20160511;   10;  16.2;   7.8;    3;   0.0;   0;   12.900;-999;   2.6;  12.7; 1011.72;   13.4;   83.21;   18.6;   10.1;    8.9;eor
       5516;20160512;   10;  14.4;   8.7;    3;   0.0;   0;   14.217;-999;   1.7;  11.0; 1007.73;   11.7;   80.54;   15.1;    9.1;    7.6;eor
       5516;20160513;   10;  12.0;   4.4;    3;   0.0;   0;   13.700;-999;   3.0;  10.7; 1003.03;   12.2;   76.21;   17.1;    8.5;    6.1;eor
       5516;20160514;   10;  13.2;   8.4;    3;   0.3;   4;    6.117;-999;   5.5;   9.6; 1003.98;    9.8;   78.96;   11.9;    7.6;    5.9;eor
       5516;20160515;   10;  16.6;   9.8;    3;   8.7;   4;    7.683;-999;   5.5;   9.4; 1009.20;    9.6;   78.33;   11.2;    6.9;    4.6;eor
       5516;20160516;   10;  17.8;  12.5;    3;   0.0;   4;   12.517;-999;   5.1;   9.2; 1012.11;    9.9;   75.38;   11.8;    8.5;    7.7;eor
       5516;20160517;   10;  14.3;   9.4;    3;   0.1;   4;    0.067;-999;   8.0;   9.6; 1011.17;   10.0;   77.71;   11.5;    8.7;    7.8;eor
       5516;20160518;   10;   9.1;   3.8;    3;   0.0;   4;    7.167;-999;   5.5;  11.1; 1009.06;   12.1;   79.04;   17.2;    7.6;    6.9;eor
       5516;20160519;   10;   7.0;   2.9;    3;   0.0;   4;   10.550;-999;   5.7;  11.9; 1009.62;   14.7;   72.54;   19.4;   10.0;    8.9;eor
       5516;20160520;   10;   9.8;   4.4;    3;   0.7;   4;    1.733;-999;   7.7;  13.6; 1013.34;   14.0;   85.42;   16.7;   12.0;   11.0;eor
       5516;20160521;   10;   7.9;   3.3;    3;   0.0;   4;    4.000;-999;   6.4;  14.0; 1013.85;   15.7;   79.63;   20.3;   10.9;    9.5;eor
       5516;20160522;   10;  15.5;   5.2;    3;  10.1;   4;   10.217;-999;   5.5;  14.5; 1008.02;   18.8;   68.92;   25.7;   13.9;   13.0;eor
       5516;20160523;   10;   9.9;   3.7;    3;   3.5;   4;    2.433;-999;   7.3;  15.9; 1008.58;   14.8;   94.88;   16.8;   13.6;   13.4;eor
       5516;20160524;   10;  10.8;   6.2;    3;   0.1;   4;    0.000;-999;   8.0;  15.1; 1010.32;   13.4;   98.04;   14.3;   12.3;   12.2;eor
       5516;20160525;   10;   8.3;   5.0;    3;   0.0;   4;    4.167;-999;   6.2;  15.6; 1012.85;   14.0;   97.54;   15.9;   13.0;   12.1;eor
       5516;20160526;   10;   8.5;   3.4;    3;   0.1;   4;    0.667;-999;  -999;  14.2; 1015.59;   13.4;   92.25;   15.9;   11.5;   11.7;eor
       5516;20160527;   10;   5.6;   2.3;    3;   0.0;   0;    3.767;-999;   6.8;  13.0; 1017.19;   14.4;   79.75;   16.4;   12.0;   11.2;eor
       5516;20160528;   10;  11.3;   5.0;    3;   0.0;   0;    9.650;-999;   4.9;  13.8; 1015.97;   15.0;   81.38;   17.9;   12.6;   11.6;eor
       5516;20160529;   10;  12.3;   5.6;    3;   0.0;   0;    1.717;-999;   5.9;  16.0; 1010.65;   15.7;   89.67;   19.6;   12.9;   13.0;eor
       5516;20160530;   10;  16.3;   9.1;    3;   0.0;   4;    6.667;-999;   4.5;  16.5; 1007.65;   16.3;   88.54;   18.8;   14.7;   13.9;eor
       5516;20160531;   10;  13.4;   7.1;    3;   1.2;   4;   13.267;-999;   4.0;  16.7; 1011.38;   16.5;   88.83;   19.8;   13.9;   13.2;eor
       5516;20160601;   10;  13.3;   5.4;    3;   0.0;   0;    9.317;-999;   4.8;  17.0; 1013.14;   17.4;   86.08;   22.1;   14.4;   13.9;eor
       5516;20160602;   10;  13.5;   6.1;    3;   0.0;   0;   10.367;-999;   5.0;  17.0; 1012.20;   16.8;   89.13;   20.6;   13.9;   13.2;eor
       5516;20160603;   10;  10.5;   5.6;    3;   0.0;   0;   14.767;-999;   3.4;  16.5; 1013.53;   17.9;   81.21;   22.4;   14.0;   12.3;eor
       5516;20160604;   10;   5.3;   2.2;    3;   0.0;   0;   15.667;-999;   0.9;  16.3; 1013.70;   18.1;   78.71;   22.4;   13.3;   12.1;eor
       5516;20160605;   10;   9.6;   2.9;    3;   0.0;   0;   15.517;-999;   2.0;  16.1; 1016.72;   17.9;   79.08;   23.0;   12.3;   10.5;eor
       5516;20160606;   10;  14.0;   6.3;    3;   0.0;   0;   15.850;-999;   2.0;  13.5; 1022.08;   15.5;   76.79;   19.9;   10.3;    9.4;eor
       5516;20160607;   10;  11.2;   4.5;    3;   0.0;   0;   13.733;-999;   2.9;  13.2; 1021.04;   17.0;   68.83;   24.2;    9.2;    8.2;eor
       5516;20160608;   10;  12.4;   7.6;    3;   0.0;   4;    1.667;-999;   7.6;  14.3; 1016.32;   15.1;   82.79;   17.9;   13.0;   13.0;eor
       5516;20160609;   10;  14.0;   4.6;    3;   0.0;   0;   13.633;-999;   4.3;  12.8; 1015.14;   15.5;   73.46;   19.1;   12.5;   12.1;eor
       5516;20160610;   10;  17.0;   8.0;    3;   0.0;   4;    8.983;-999;   5.6;  12.0; 1009.54;   14.7;   72.33;   17.7;   12.3;   11.7;eor
       5516;20160611;   10;   8.4;   3.8;    3;   0.0;   4;   15.133;-999;   2.5;   9.5; 1012.44;   14.3;   58.92;   17.7;   10.4;    9.3;eor
       5516;20160612;   10;   9.4;   4.4;    3;   2.2;   4;    0.033;-999;   7.9;  11.5; 1010.41;   13.0;   77.25;   15.7;   10.2;    9.6;eor
       5516;20160613;   10;  13.5;   7.0;    3;   0.0;   4;    4.783;-999;   7.7;  14.3; 1002.83;   14.3;   88.00;   17.3;   11.9;   11.5;eor
       5516;20160614;   10;   8.3;   4.6;    3;   0.0;   4;    3.217;-999;   7.3;  15.1;  998.03;   14.9;   88.79;   18.0;   12.5;   11.0;eor
       5516;20160615;   10;   7.1;   2.6;    3;   0.0;   4;    3.067;-999;   7.8;  15.8;  998.53;   15.5;   89.38;   18.9;   12.9;   12.2;eor
       5516;20160616;   10;   7.0;   2.6;    3;   0.0;   4;    5.900;-999;   6.3;  15.3; 1001.33;   15.9;   85.42;   18.7;   12.5;   10.6;eor
       5516;20160617;   10;  13.3;   4.7;    3;   0.0;   0;    4.033;-999;   7.6;  16.5; 1002.21;   16.5;   87.67;   19.3;   13.1;   11.5;eor
       5516;20160618;   10;  12.8;   8.6;    3;   0.0;   4;   10.717;-999;   3.5;  14.6; 1010.88;   16.3;   78.75;   18.6;   14.2;   13.2;eor
       5516;20160619;   10;  12.7;   8.4;    3;   0.0;   0;    2.717;-999;   7.5;  12.1; 1018.92;   15.1;   70.38;   16.8;   13.3;   12.1;eor
       5516;20160620;   10;  11.2;   4.6;    3;   7.9;   4;    9.750;-999;   5.3;  13.1; 1016.80;   16.4;   70.71;   20.8;   10.2;    9.3;eor
       5516;20160621;   10;  11.8;   4.4;    3;   0.0;   4;    9.933;-999;   4.8;  15.8; 1015.95;   16.7;   83.88;   20.1;   12.6;   11.3;eor
       5516;20160622;   10;   8.4;   2.7;    3;   1.3;   4;    6.450;-999;   4.9;  18.0; 1021.17;   18.3;   85.54;   23.1;   12.6;   11.2;eor
       5516;20160623;   10;  14.4;   4.0;    3;   3.8;   4;    7.567;-999;   6.2;  20.4; 1018.93;   21.4;   81.08;   26.9;   14.6;   13.3;eor
       5516;20160624;   10;   9.8;   2.8;    3;   0.5;   4;    4.300;-999;   7.4;  22.3; 1015.66;   21.0;   89.75;   23.7;   18.6;   17.9;eor
       5516;20160625;   10;  16.9;   6.4;    3;   1.7;   4;    1.500;-999;   7.9;  20.8; 1011.55;   19.1;   94.17;   22.2;   17.4;   17.1;eor
       5516;20160626;   10;  16.8;   7.7;    3;   0.0;   4;   10.967;-999;   4.0;  15.2; 1012.29;   17.7;   75.79;   20.7;   15.3;   14.3;eor
       5516;20160627;   10;  12.7;   6.0;    3;   0.8;   4;    7.750;-999;   5.0;  14.9; 1014.04;   17.2;   76.17;   21.4;   13.2;   12.2;eor
       5516;20160628;   10;   8.7;   4.4;    3;   3.2;   4;    7.950;-999;   6.8;  13.3; 1015.14;   16.1;   73.08;   18.6;   11.4;    9.8;eor
       5516;20160629;   10;  14.5;   4.3;    3;   9.9;   4;    3.917;-999;   7.0;  15.2; 1009.19;   15.9;   84.83;   20.0;   12.8;   12.3;eor
       5516;20160630;   10;  11.0;   3.7;    3;   0.4;   4;    0.833;-999;   7.9;  16.0; 1009.88;   16.9;   83.54;   20.0;   13.0;   12.7;eor
       5516;20160701;   10;  13.0;   4.8;    3;   2.0;   4;    1.367;-999;   8.0;  17.8; 1009.55;   18.5;   83.83;   21.5;   16.7;   15.7;eor
       5516;20160702;   10;  13.7;   6.3;    3;   2.6;   4;    1.967;-999;   6.8;  15.3; 1009.24;   16.1;   82.96;   18.6;   12.8;   11.6;eor
       5516;20160703;   10;  16.7;   6.8;    3;   2.5;   4;   12.550;-999;   3.0;  13.1; 1015.38;   15.4;   75.25;   18.5;   11.4;   10.2;eor
       5516;20160704;   10;  14.0;   6.5;    3;   0.0;   4;   10.717;-999;   4.6;  13.5; 1017.77;   16.4;   72.42;   19.5;   13.7;   12.3;eor
       5516;20160705;   10;  19.3;   5.3;    3;  11.5;   4;    5.167;-999;   6.9;  15.5; 1009.06;   16.8;   81.79;   22.4;   12.1;   10.3;eor
       5516;20160706;   10;  21.4;  15.1;    3;   0.0;   4;    7.733;-999;   6.2;  13.2; 1010.91;   15.4;   75.21;   17.4;   13.9;   12.7;eor
       5516;20160707;   10;  14.3;   8.0;    3;   0.0;   0;    9.017;-999;   4.5;  13.7; 1017.19;   16.2;   74.08;   18.8;   13.8;   13.0;eor
       5516;20160708;   10;  19.1;   5.4;    3;   5.4;   4;    6.267;-999;   6.0;  15.8; 1011.20;   17.4;   80.08;   21.5;   15.9;   14.8;eor
       5516;20160709;   10;  17.0;   9.0;    3;   0.4;   4;    5.350;-999;   7.7;  15.5; 1013.11;   17.1;   79.50;   19.6;   14.9;   14.5;eor
       5516;20160710;   10;  11.6;   3.8;    3;   3.6;   4;    1.800;-999;   8.0;  18.7; 1008.45;   19.3;   83.58;   22.6;   14.9;   14.7;eor
       5516;20160711;   10;  14.4;   5.8;    3;   0.9;   4;    5.533;-999;   7.7;  17.4; 1005.07;   19.0;   79.63;   21.4;   17.3;   16.5;eor
       5516;20160712;   10;  16.3;   7.5;    3;   5.9;   4;    9.683;-999;   4.9;  16.0; 1008.03;   17.9;   77.58;   20.3;   15.5;   14.8;eor
       5516;20160713;   10;  10.4;   4.1;    3;   0.0;   4;    4.617;-999;   6.6;  13.7; 1011.30;   16.5;   72.92;   18.0;   15.3;   14.0;eor
       5516;20160714;   10;  16.6;   8.8;    3;   0.0;   4;    7.217;-999;   7.5;  14.1; 1012.52;   16.1;   76.67;   17.9;   14.8;   13.5;eor
       5516;20160715;   10;  17.6;  12.1;    3;   0.0;   4;    1.000;-999;   7.6;  13.7; 1017.06;   15.7;   76.83;   17.2;   14.7;   13.8;eor
       5516;20160716;   10;  10.9;   6.2;    3;   0.1;   4;    0.750;-999;   7.8;  15.9; 1019.42;   16.5;   84.38;   18.8;   11.9;   11.5;eor
       5516;20160717;   10;  12.9;   5.8;    3;   0.6;   4;    4.033;-999;   6.6;  15.2; 1017.46;   16.3;   81.71;   18.3;   14.7;   14.5;eor
       5516;20160718;   10;  11.3;   7.0;    3;   0.0;   4;    1.700;-999;   7.9;  15.6; 1017.71;   16.8;   81.29;   18.9;   15.1;   15.0;eor
       5516;20160719;   10;  10.8;   3.6;    3;   0.0;   0;    5.983;-999;   5.8;  17.4; 1019.75;   18.1;   83.88;   21.9;   16.3;   15.0;eor
       5516;20160720;   10;  10.7;   4.2;    3;   0.0;   0;   15.167;-999;   0.8;  17.9; 1017.22;   20.4;   75.92;   25.3;   13.8;   12.8;eor
       5516;20160721;   10;  11.9;   5.4;    3;   2.4;   4;    8.900;-999;   5.3;  18.2; 1013.85;   20.3;   76.54;   25.5;   17.2;   16.1;eor
       5516;20160722;   10;  10.8;   4.9;    3;   0.0;   0;   10.333;-999;   6.7;  15.5; 1016.68;   21.3;   62.25;   25.6;   16.2;   14.9;eor
       5516;20160723;   10;   7.9;   3.5;    3;   0.0;   0;   10.900;-999;   8.0;  16.1; 1018.82;   20.7;   66.42;   25.2;   16.0;   14.5;eor
       5516;20160724;   10;   8.7;   4.2;    3;   0.0;   0;   11.117;-999;   5.0;  19.4; 1018.60;   20.5;   80.83;   23.7;   17.2;   15.9;eor
       5516;20160725;   10;  10.5;   3.1;    3;   1.7;   4;    6.533;-999;   6.8;  20.5; 1016.38;   21.0;   82.88;   25.2;   15.5;   14.5;eor
       5516;20160726;   10;   9.6;   4.9;    3;   0.0;   0;   12.983;-999;   5.8;  16.5; 1018.44;   19.3;   73.88;   21.7;   14.8;   13.2;eor
       5516;20160727;   10;   9.7;   3.7;    3;   0.0;   4;    0.633;-999;   7.7;  16.8; 1015.05;   18.6;   78.63;   21.1;   14.7;   13.5;eor
       5516;20160728;   10;  11.8;   4.4;    3;   3.6;   4;   12.967;-999;   5.0;  14.6; 1013.03;   18.7;   68.17;   21.1;   15.7;   14.4;eor
       5516;20160729;   10;  11.1;   3.3;    3;   1.5;   4;    4.367;-999;   7.3;  18.0; 1008.72;   19.2;   81.63;   22.8;   16.3;   16.1;eor
       5516;20160730;   10;  12.3;   6.7;    3;   1.6;   4;    7.367;-999;   6.0;  17.4; 1008.85;   18.9;   79.71;   21.4;   17.6;   16.2;eor
       5516;20160731;   10;  10.1;   3.4;    3;   1.7;   4;    3.017;-999;   7.6;  14.1; 1011.50;   17.2;   71.38;   18.7;   15.2;   14.2;eor
       5516;20160801;   10;  12.2;   8.2;    3;   0.0;   4;    8.867;-999;   4.7;  14.6; 1013.43;   17.4;   73.75;   19.7;   15.5;   14.3;eor
       5516;20160802;   10;  10.6;   4.0;    3;   0.4;   4;    9.717;-999;   3.4;  13.3; 1013.18;   17.2;   68.54;   20.3;   14.0;   12.0;eor
       5516;20160803;   10;  14.4;   5.1;    3;   5.9;   4;    0.017;-999;   7.3;  18.3; 1006.99;   17.6;   89.71;   20.7;   12.9;   11.3;eor
       5516;20160804;   10;  16.9;   6.5;    3;   0.0;   4;    7.083;-999;   7.0;  17.0; 1006.91;   19.1;   77.13;   22.4;   17.0;   15.9;eor
       5516;20160805;   10;  14.3;   6.9;    3;   0.2;   4;   10.933;-999;   6.6;  17.0; 1012.76;   18.9;   78.00;   21.5;   16.9;   15.9;eor
       5516;20160806;   10;  15.5;   9.2;    3;   1.6;   4;    6.267;-999;   5.7;  14.6; 1019.73;   17.3;   73.58;   19.3;   14.8;   14.4;eor
       5516;20160807;   10;  11.7;   6.9;    3;   0.1;   4;    2.483;-999;   6.8;  16.1; 1020.34;   18.7;   74.33;   23.3;   15.9;   14.9;eor
       5516;20160808;   10;  19.2;   9.7;    3;   2.1;   4;    6.067;-999;   6.7;  15.9; 1012.93;   18.0;   76.63;   20.7;   14.1;   13.0;eor
       5516;20160809;   10;  16.9;  10.4;    3;   0.9;   4;    4.950;-999;   7.6;  11.5; 1015.19;   15.1;   67.08;   16.9;   12.9;   12.2;eor
       5516;20160810;   10;  16.0;  10.1;    3;   0.1;   4;   10.767;-999;   5.2;  10.8; 1015.35;   14.2;   66.88;   16.5;   12.2;   11.1;eor
       5516;20160811;   10;  14.7;   7.0;    3;   0.8;   4;    5.267;-999;   6.6;  11.4; 1017.01;   13.7;   72.92;   16.3;   11.8;   11.4;eor
       5516;20160812;   10;  16.3;   6.0;    3;   0.1;   4;    0.100;-999;   7.2;  16.5; 1016.40;   16.5;   87.75;   18.6;   13.6;   13.3;eor
       5516;20160813;   10;  14.4;   8.3;    3;   0.0;   4;    3.050;-999;   6.7;  16.8; 1016.03;   17.6;   83.00;   19.8;   15.8;   14.8;eor
       5516;20160814;   10;  12.7;   7.9;    3;   0.0;   4;    7.067;-999;   5.8;  15.0; 1019.70;   16.8;   78.38;   19.5;   15.2;   14.3;eor
       5516;20160815;   10;  10.8;   6.2;    3;   0.0;   0;    6.900;-999;   5.1;  14.0; 1022.24;   16.4;   74.92;   18.4;   14.9;   13.8;eor
       5516;20160816;   10;   8.5;   4.1;    3;   0.0;   4;    9.183;-999;   2.8;  14.1; 1019.05;   15.7;   78.79;   19.0;   11.5;    8.2;eor
       5516;20160817;   10;   8.8;   4.0;    3;   0.1;   4;   13.733;-999;   1.3;  14.8; 1015.01;   17.1;   76.46;   19.5;   14.4;   12.0;eor
       5516;20160818;   10;  10.5;   5.6;    3;   0.0;   0;    8.017;-999;   6.5;  15.0; 1009.83;   17.1;   77.00;   19.1;   14.9;   14.7;eor
       5516;20160819;   10;   6.4;   3.4;    3;   0.1;   4;    8.217;-999;   5.5;  15.5; 1010.35;   17.6;   77.50;   21.2;   14.2;   12.5;eor
       5516;20160820;   10;   9.2;   3.1;    3;   1.4;   4;    2.117;-999;   7.4;  17.0; 1009.99;   18.4;   80.46;   21.8;   15.2;   13.5;eor
       5516;20160821;   10;  11.2;   3.4;    3;   0.2;   4;    8.417;-999;   3.8;  15.3; 1013.58;   17.3;   78.88;   22.9;   11.6;   10.1;eor
       5516;20160822;   10;  11.0;   5.8;    3;   4.8;   4;    6.367;-999;   7.0;  17.3; 1020.17;   18.0;   84.00;   21.0;   16.3;   15.4;eor
       5516;20160823;   10;  10.6;   4.4;    3;   0.0;   4;    4.483;-999;   7.7;  18.8; 1023.95;   18.6;   87.88;   20.8;   14.9;   12.9;eor
       5516;20160824;   10;   8.9;   3.8;    3;   0.0;   0;   12.450;-999;   3.1;  18.3; 1023.88;   19.6;   81.04;   24.7;   13.1;   11.5;eor
       5516;20160825;   10;  11.7;   5.6;    3;   0.0;   0;   13.083;-999;   2.4;  16.4; 1018.25;   24.2;   56.25;   30.6;   18.8;   17.9;eor
       5516;20160826;   10;  10.8;   6.0;    3;   0.0;   4;   12.450;-999;   3.6;  18.7; 1014.61;   23.1;   67.63;   31.8;   18.5;   17.9;eor
       5516;20160827;   10;   7.9;   3.5;    3;  11.7;   4;   11.033;-999;   3.8;  15.4; 1019.91;   18.8;   71.25;   21.6;   16.8;   15.3;eor
       5516;20160828;   10;  17.2;   5.9;    3;   0.5;   4;    5.367;-999;   7.1;  18.4; 1011.53;   19.4;   81.33;   24.5;   15.3;   14.9;eor
       5516;20160829;   10;  16.5;  10.8;    3;   0.0;   4;    7.083;-999;   4.4;  15.7; 1013.25;   17.9;   76.58;   19.3;   16.2;   15.2;eor
       5516;20160830;   10;  13.1;   7.5;    3;   0.0;   0;   10.967;-999;   2.3;  15.9; 1022.68;   18.1;   76.38;   20.5;   16.1;   15.0;eor
       5516;20160831;   10;   8.8;   3.5;    3;   0.0;   0;   10.567;-999;   5.2;  15.1; 1020.33;   19.4;   69.50;   24.5;   15.3;   13.5;eor
       5516;20160901;   10;  13.4;   5.4;    3;   2.3;   4;    8.133;-999;   5.1;  16.7; 1018.13;   18.5;   78.42;   21.4;   16.7;   15.6;eor
       5516;20160902;   10;  10.8;   4.7;    3;   0.3;   4;    5.067;-999;   6.8;  15.3; 1017.05;   17.8;   74.96;   20.1;   15.4;   14.0;eor
       5516;20160903;   10;  11.6;   6.2;    3;  14.3;   4;    4.933;-999;   7.4;  16.5; 1013.33;   18.1;   79.83;   20.4;   16.4;   14.9;eor
       5516;20160904;   10;  10.0;   3.3;    3;   3.0;   4;    1.400;-999;   7.7;  17.2; 1006.17;   17.0;   88.38;   21.2;   13.4;   13.3;eor
       5516;20160905;   10;  11.3;   4.7;    3;   0.0;   0;   10.250;-999;   4.0;  15.1; 1015.97;   17.2;   77.42;   20.4;   12.7;    9.9;eor
       5516;20160906;   10;   7.3;   2.8;    3;   0.0;   0;   11.550;-999;   5.1;  14.9; 1025.51;   17.3;   76.79;   21.8;   11.1;    8.9;eor
       5516;20160907;   10;   7.3;   2.9;    3;   0.0;   0;   11.433;-999;   3.7;  15.8; 1021.25;   19.2;   71.96;   23.7;   15.4;   13.5;eor
       5516;20160908;   10;  10.2;   3.7;    3;   0.0;   0;   11.517;-999;   1.5;  18.0; 1012.47;   20.0;   77.13;   25.2;   14.0;   10.5;eor
       5516;20160909;   10;  10.8;   4.6;    3;   0.0;   0;    7.867;-999;   2.4;  18.0; 1014.87;   19.1;   81.46;   21.2;   16.4;   13.9;eor
       5516;20160910;   10;   9.5;   3.6;    3;   0.0;   4;   11.183;-999;   0.8;  15.8; 1015.97;   19.5;   71.58;   24.5;   14.4;   12.0;eor
       5516;20160911;   10;   7.9;   3.8;    3;   0.0;   0;    6.817;-999;   6.8;  18.0; 1016.46;   19.4;   80.04;   21.3;   14.9;   12.9;eor
       5516;20160912;   10;  11.1;   4.8;    3;   0.0;   0;   11.050;-999;   1.2;  18.8; 1018.81;   19.7;   82.08;   24.0;   14.7;   12.7;eor
       5516;20160913;   10;   8.9;   4.8;    3;   0.0;   0;   10.883;-999;   1.0;  20.4; 1017.69;   21.1;   81.79;   25.3;   16.8;   15.0;eor
       5516;20160914;   10;  11.2;   5.7;    3;   0.0;   0;   10.883;-999;   1.0;  19.4; 1017.76;   20.5;   80.29;   24.6;   17.6;   15.4;eor
       5516;20160915;   10;  10.2;   4.8;    3;   0.0;   0;   11.150;-999;   0.5;  17.5; 1016.41;   19.0;   79.75;   23.5;   13.7;   12.2;eor
       5516;20160916;   10;  11.7;   5.8;    3;   0.0;   4;    7.950;-999;   6.1;  17.1; 1012.39;   18.6;   80.08;   22.6;   14.9;   12.7;eor
       5516;20160917;   10;  13.7;   8.1;    3;   0.0;   0;    5.333;-999;   7.0;  16.6; 1016.11;   17.8;   80.75;   20.1;   15.4;   14.5;eor
       5516;20160918;   10;  12.9;   6.9;    3;   0.3;   4;    1.650;-999;   7.0;  13.1; 1018.58;   15.8;   72.63;   18.0;   14.3;   13.0;eor
       5516;20160919;   10;   7.9;   4.0;    3;   0.0;   0;    1.617;-999;   7.8;  12.0; 1019.38;   15.6;   67.67;   17.8;   12.9;   10.5;eor
       5516;20160920;   10;   9.9;   4.4;    3;   0.7;   4;    4.633;-999;   7.9;  13.9; 1019.38;   16.3;   75.08;   18.5;   12.1;    9.0;eor
       5516;20160921;   10;   8.8;   4.2;    3;   0.0;   0;    7.550;-999;   5.7;  14.0; 1020.31;   15.8;   77.54;   18.8;   11.2;    8.5;eor
       5516;20160922;   10;   7.1;   2.9;    3;   0.0;   0;    7.900;-999;   7.6;  11.7; 1021.09;   14.5;   72.38;   19.4;    9.3;    7.3;eor
       5516;20160923;   10;  11.8;   4.7;    3;   0.5;   4;    4.133;-999;   6.6;  14.7; 1020.37;   16.4;   78.33;   19.0;   13.9;   12.1;eor
       5516;20160924;   10;   8.3;   4.0;    3;   0.0;   0;    9.267;-999;   6.6;  13.0; 1022.63;   15.9;   72.38;   19.5;   13.4;   12.0;eor
       5516;20160925;   10;  10.8;   4.9;    3;   0.0;   0;    9.067;-999;   6.8;  13.2; 1019.10;   17.4;   66.88;   22.3;   13.4;   12.2;eor
       5516;20160926;   10;   9.7;   4.0;    3;   0.1;   4;    2.167;-999;   7.6;  15.5; 1021.01;   16.4;   82.42;   18.0;   14.2;   13.2;eor
