57521.0111020170000;20171011;2;57521.0
57521.0111020170015;20171011;2;57521.0
57521.0111020170030;20171011;2;57521.0
57521.0111020170045;20171011;2;57521.0
57521.0111020170100;20171011;2;57521.0
57521.0111020170115;20171011;2;57521.0
57521.0111020170130;20171011;2;57521.0
57521.0111020170145;20171011;2;57521.0
57521.0111020170200;20171011;2;57521.0
57521.0111020170215;20171011;2;57521.0
57521.0111020170230;20171011;2;57521.0
57521.0111020170245;20171011;2;57521.0
57521.0111020170300;20171011;2;57521.0
57521.0111020170315;20171011;2;57521.0
57521.0111020170330;20171011;2;57521.0
57521.0111020170345;20171011;2;57521.0
57521.0111020170400;20171011;2;57521.0
57521.0111020170415;20171011;2;57521.0
57521.0111020170430;20171011;2;57521.0
57521.0111020170445;20171011;2;57521.0
57521.0111020170500;20171011;2;57521.0
57521.0111020170515;20171011;2;57521.0
57521.0111020170530;20171011;2;57521.0
57521.0111020170545;20171011;2;57521.0
57521.0111020170600;20171011;2;57521.0
57521.0111020170615;20171011;2;57521.0
57521.0111020170630;20171011;2;57521.0
57521.0111020170645;20171011;2;57521.0
57521.0111020170700;20171011;2;57521.0
57521.0111020170715;20171011;2;57521.0
57521.0111020170730;20171011;2;57521.0
57521.0111020170745;20171011;2;57521.0
57521.0111020170800;20171011;2;57521.0
57521.0111020170815;20171011;2;57521.0
57521.0111020170830;20171011;2;57521.0
57521.0111020170845;20171011;2;57521.0
57521.0111020170900;20171011;2;57521.0
57521.0111020170915;20171011;2;57521.0
57521.0111020170930;20171011;2;57521.0
57521.0111020170945;20171011;2;57521.0
57521.0111020171000;20171011;2;57521.0
57521.0111020171015;20171011;2;57521.0
57521.0111020171030;20171011;2;57521.0
57521.0111020171045;20171011;2;57521.0
57521.0111020171100;20171011;2;57521.0
57521.0111020171115;20171011;2;57521.0
57521.0111020171130;20171011;2;57521.0
57521.0111020171145;20171011;2;57521.0
57521.0111020171200;20171011;2;57521.0
57521.0111020171215;20171011;2;57521.0
57521.0111020171230;20171011;2;57521.0
57521.0111020171245;20171011;2;57521.0
57521.0111020171300;20171011;2;57521.0
57521.0111020171315;20171011;2;57521.0
57521.0111020171330;20171011;2;57521.0
57521.0111020171345;20171011;2;57521.0
57521.0111020171400;20171011;2;57521.0
57521.0111020171415;20171011;2;57521.0
57521.0111020171430;20171011;2;57521.0
57521.0111020171445;20171011;2;57521.0
57521.0111020171500;20171011;2;57521.0
57521.0111020171515;20171011;2;57521.0
57521.0111020171530;20171011;2;57521.0
57521.0111020171545;20171011;2;57521.0
57521.0111020171600;20171011;2;57521.0
57521.0111020171615;20171011;2;57521.0
57521.0111020171630;20171011;2;57521.0
57521.0111020171645;20171011;2;57521.0
57521.0111020171700;20171011;2;57521.0
57521.0111020171715;20171011;2;57521.0
57521.0111020171730;20171011;2;57521.0
57521.0111020171745;20171011;2;57521.0
57521.0111020171800;20171011;2;57521.0
57521.0111020171815;20171011;2;57521.0
57521.0111020171830;20171011;2;57521.0
57521.0111020171845;20171011;2;57521.0
57521.0111020171900;20171011;2;57521.0
57521.0111020171915;20171011;2;57521.0
57521.0111020171930;20171011;2;57521.0
57521.0111020171945;20171011;2;57521.0
57521.0111020172000;20171011;2;57521.0
57521.0111020172015;20171011;2;57521.0
57521.0111020172030;20171011;2;57521.0
57521.0111020172045;20171011;2;57521.0
57521.0111020172100;20171011;2;57521.0
57521.0111020172115;20171011;2;57521.0
57521.0111020172130;20171011;2;57521.0
57521.0111020172145;20171011;2;57521.0
57521.0111020172200;20171011;2;57521.0
57521.0111020172215;20171011;2;57521.0
57521.0111020172230;20171011;2;57521.0
57521.0111020172245;20171011;2;57521.0
57521.0111020172300;20171011;2;57521.0
57521.0111020172315;20171011;2;57521.0
57521.0111020172330;20171011;2;57521.0
57521.0111020172345;20171011;2;57521.0
57521.0121020170000;20171012;2;57521.0
57521.0121020170015;20171012;2;57521.0
57521.0121020170030;20171012;2;57521.0
57521.0121020170045;20171012;2;57521.0
57521.0121020170100;20171012;2;57521.0
57521.0121020170115;20171012;2;57521.0
57521.0121020170130;20171012;2;57521.0
57521.0121020170145;20171012;2;57521.0
57521.0121020170200;20171012;2;57521.0
57521.0121020170215;20171012;2;57521.0
57521.0121020170230;20171012;2;57521.0
57521.0121020170245;20171012;2;57521.0
57521.0121020170300;20171012;2;57521.0
57521.0121020170315;20171012;2;57521.0
57521.0121020170330;20171012;2;57521.0
57521.0121020170345;20171012;2;57521.0
57521.0121020170400;20171012;2;57521.0
57521.0121020170415;20171012;2;57521.0
57521.0121020170430;20171012;2;57521.0
57521.0121020170445;20171012;2;57521.0
57521.0121020170500;20171012;2;57521.0
57521.0121020170515;20171012;2;57521.0
57521.0121020170530;20171012;2;57521.0
57521.0121020170545;20171012;2;57521.0
57521.0121020170600;20171012;2;57521.0
57521.0121020170615;20171012;2;57521.0
57521.0121020170630;20171012;2;57521.0
57521.0121020170645;20171012;2;57521.0
57521.0121020170700;20171012;2;57521.0
57521.0121020170715;20171012;2;57521.0
57521.0121020170730;20171012;2;57521.0
57521.0121020170745;20171012;2;57521.0
57521.0121020170800;20171012;2;57521.0
57521.0121020170815;20171012;2;57521.0
57521.0121020170830;20171012;2;57521.0
57521.0121020170845;20171012;2;57521.0
57521.0121020170900;20171012;2;57521.0
57521.0121020170915;20171012;2;57521.0
57521.0121020170930;20171012;2;57521.0
57521.0121020170945;20171012;2;57521.0
57521.0121020171000;20171012;2;57521.0
57521.0121020171015;20171012;2;57521.0
57521.0121020171030;20171012;2;57521.0
57521.0121020171045;20171012;2;57521.0
57521.0121020171100;20171012;2;57521.0
57521.0121020171115;20171012;2;57521.0
57521.0121020171130;20171012;2;57521.0
57521.0121020171145;20171012;2;57521.0
57521.0121020171200;20171012;2;57521.0
57521.0121020171215;20171012;2;57521.0
57521.0121020171230;20171012;2;57521.0
57521.0121020171245;20171012;2;57521.0
57521.0121020171300;20171012;2;57521.0
57521.0121020171315;20171012;2;57521.0
57521.0121020171330;20171012;2;57521.0
57521.0121020171345;20171012;2;57521.0
57521.0121020171400;20171012;2;57521.0
57521.0121020171415;20171012;2;57521.0
57521.0121020171430;20171012;2;57521.0
57521.0121020171445;20171012;2;57521.0
57521.0121020171500;20171012;2;57521.0
57521.0121020171515;20171012;2;57521.0
57521.0121020171530;20171012;2;57521.0
57521.0121020171545;20171012;2;57521.0
57521.0121020171600;20171012;2;57521.0
57521.0121020171615;20171012;2;57521.0
57521.0121020171630;20171012;2;57521.0
57521.0121020171645;20171012;2;57521.0
57521.0121020171700;20171012;2;57521.0
57521.0121020171715;20171012;2;57521.0
57521.0121020171730;20171012;2;57521.0
57521.0121020171745;20171012;2;57521.0
57521.0121020171800;20171012;2;57521.0
57521.0121020171815;20171012;2;57521.0
57521.0121020171830;20171012;2;57521.0
57521.0121020171845;20171012;2;57521.0
57521.0121020171900;20171012;2;57521.0
57521.0121020171915;20171012;2;57521.0
57521.0121020171930;20171012;2;57521.0
57521.0121020171945;20171012;2;57521.0
57521.0121020172000;20171012;2;57521.0
57521.0121020172015;20171012;2;57521.0
57521.0121020172030;20171012;2;57521.0
57521.0121020172045;20171012;2;57521.0
57521.0121020172100;20171012;2;57521.0
57521.0121020172115;20171012;2;57521.0
57521.0121020172130;20171012;2;57521.0
57521.0121020172145;20171012;2;57521.0
57521.0121020172200;20171012;2;57521.0
57521.0121020172215;20171012;2;57521.0
57521.0121020172230;20171012;2;57521.0
57521.0121020172245;20171012;2;57521.0
57521.0121020172300;20171012;2;57521.0
57521.0121020172315;20171012;2;57521.0
57521.0121020172330;20171012;2;57521.0
57521.0121020172345;20171012;2;57521.0
57521.0131020170000;20171013;2;57521.0
57521.0131020170015;20171013;2;57521.0
57521.0131020170030;20171013;2;57521.0
57521.0131020170045;20171013;2;57521.0
57521.0131020170100;20171013;2;57521.0
57521.0131020170115;20171013;2;57521.0
57521.0131020170130;20171013;2;57521.0
57521.0131020170145;20171013;2;57521.0
